y x ey ex
61.85	25.041	0.01	0.001
59.77	22.045	0.01	0.001
57.05	19.01	0.01	0.001
53.19	16.031	0.01	0.001
45.8	13.012	0.01	0.001
34.79	10.031	0.01	0.001
24.78	8.006	0.01	0.001
13.06	6.003	0.01	0.001
0.47	4.0132	0.01	0.001
-80.97	-25.009	0.01	0.001
-78.87	-22.014	0.01	0.001
-76.15	-19.092	0.01	0.001
-71.99	-16.094	0.01	0.001
-65.51	-13.09	0.01	0.001
-55.29	-10.059	0.01	0.001
-46.03	-8.04	0.01	0.001
-35.11	-6.072	0.01	0.001
-21.91	-4.018	0.01	0.001
-8.78	-2.013	0.01	0.001
