y ey x ex
0.108	0.020		0.0123456790123457	0.00308641975308642
0.432	0.020		0.0557484567901235	0.00655864197530864
0.765	0.020		0.120563271604938	0.00964506172839507
1.177	0.020		0.210069444444444	0.0127314814814815
1.589	0.020		0.324266975308642	0.0158179012345679
1.717	0.020		0.444444444444444	0.0185185185185185
1.982	0.020		0.583526234567901	0.0212191358024691
2.345	0.020		0.741512345679013	0.0239197530864198
