y ey x ex
0.020	0.020		0.0123456790123457	0.00308641975308642
0.059	0.020		0.0557484567901235	0.00655864197530864
0.118	0.020		0.120563271604938	0.00964506172839507
0.167	0.020		0.210069444444444	0.0127314814814815
0.304	0.020		0.324266975308642	0.0158179012345679
0.402	0.020		0.444444444444444	0.0185185185185185
0.510	0.020		0.583526234567901	0.0212191358024691
0.647	0.020		0.741512345679013	0.0239197530864198

