x y ex ey
0.812540540540541	0.402644230769231	0.000783801314828342	0.00021073380870932
0.869189189189189	0.441706730769231	0.000808298027757487	0.000216602573733358
0.873513513513514	0.414663461538462	0.000810168005843682	0.00021253958256287
0.817297297297297	0.465745192307692	0.000785858290723156	0.000220214121440459
0.832864864864865	0.646033653846154	0.000792590211833455	0.000247300729243713
0.823783783783784	0.525841346153846	0.000788663257852447	0.00022924299070821
0.819459459459459	0.465745192307692	0.000786793279766253	0.000220214121440459
0.819891891891892	0.480769230769231	0.000786980277574872	0.000222471338757396
0.841081081081081	0.698617788461539	0.000796143170197224	0.000255200989852996
0.835891891891892	0.667067307692308	0.000793899196493791	0.000250460833487426
0.832864864864865	0.637019230769231	0.000792590211833455	0.00024594639885355
0.831567567567568	0.628004807692308	0.000792029218407597	0.000244592068463388
0.828108108108108	0.5859375	0.000790533235938641	0.000238271859975962
0.817297297297297	0.450721153846154	0.000785858290723156	0.000217956904123521
0.825945945945946	0.555889423076923	0.000789598246895544	0.000233757425342086
0.855783783783784	0.600961538461539	0.000802501095690285	0.000240529077292899
0.851891891891892	0.631009615384615	0.00080081811541271	0.000245043511926775
0.863567567567568	0.510817307692308	0.000805867056245435	0.000226985773391272
0.864	0.506310096153846	0.000806054054054054	0.000226308608196191
0.882162162162162	0.345552884615385	0.00081390796201607	0.000202156382904956
